chapter_code,group_name,source,sheet,category,path,param_name,zh,access,type
SK,SON参数管理,NR,SG,SON参数管理,Device.Services.FAPService.{i}.FAPControl.NR.SelfConfig.SONConfigParam.SONSysMode,SONSysMode,SON系统模式,RW,string
SK,SON参数管理,NR,SG,SON参数管理,Device.Services.FAPService.{i}.FAPControl.NR.SelfConfig.SONConfigParam.SONWorkMode,SONWorkMode,SON模式设置,RW,string
SK,SON参数管理,NR,SG,SON参数管理,Device.Services.FAPService.{i}.FAPControl.NR.SelfConfig.SONConfigParam.SyncMode,SyncMode,时钟同步模式,R,string(64)
SL,WAN口配置参数管理,LTE,SL,vlan子接口配置参数管理,Device.Ethernet.Interface.{i}.VlanInterface.{i}.Enable,Enable,启用或禁用该接口,RW,boolean
SP,MR参数管理,NR,SR,MR参数管理,Device.FAP.MRMgmt.Config.{i}.MRNCGIList,MRNCGIList,MR小区列表,RW,string
SP,MR参数管理,NR,SR,MR参数管理,Device.FAP.MRMgmt.Config.{i}.UserLabel,UserLabel,用户友好名,RW,string
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.3GPPSpecVersion,3GPPSpecVersion,3GPP协议版本,R,string
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.DataModelSpecVersion,DataModelSpecVersion,数据模型版本,R,string
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.DLCRCSum,DLCRCSum,扩展单元下行误码率,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.HardwareVersion,HardwareVersion,硬件版本,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.Manufacturer,Manufacturer,制造商,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.ManufacturerOUI,ManufacturerOUI,制造商OUI,R,string(6)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.ModelName,ModelName,设备型号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.ProvisioningCode,ProvisioningCode,供应商代号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.DateOfManufacture,DateOfManufacture,生产日期,R,dateTime
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.FrequencyBand,FrequencyBand,支持频段,RW,string
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.HardwareVersion,HardwareVersion,硬件版本,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.Manufacturer,Manufacturer,制造商,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.ManufacturerOUI,ManufacturerOUI,制造商OUI,R,string(6)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.ModelName,ModelName,设备型号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.ProvisioningCode,ProvisioningCode,供应商代号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.RFChannel.{i}.NoisePwdBm,NoisePwdBm,底噪,R,string
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.RFChannel.{i}.TxGain,TxGain,下行发射功率增益,RW,string
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.RFTxStatus,RFTxStatus,射频状态,RW,boolean
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.Reboot,Reboot,重启开关,RW,boolean
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.RouteIndex,RouteIndex,射频单元路由指示,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.SerialNumber,SerialNumber,序列号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.SoftwareVersion,SoftwareVersion,软件版本,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.Status,Status,状态,R,unsignedInt[1:3]
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.SwUpgrade.FailureCause,FailureCause,升级失败原因,R,string(512)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.SwUpgrade.Stage,Stage,升级阶段,R,unsignedInt[1:5]
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.SwUpgrade.Status,Status,状态,R,unsignedInt[1:3]
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.UserLabel,UserLabel,用户友好名,RW,string
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.VendorUnitFamilyType,VendorUnitFamilyType,归属类型,R,string
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-远端单元（RU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.VendorUnitTypeNumber,VendorUnitTypeNumber,资产单元类型版本号,R,string
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.Reboot,Reboot,重启开关,RW,boolean
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RouteIndex,RouteIndex,扩展单元路由指示,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.SerialNumber,SerialNumber,序列号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.SoftwareVersion,SoftwareVersion,软件版本,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.Status,Status,状态,R,unsignedInt[1:3]
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.SwUpgrade.FailureCause,FailureCause,升级失败原因,R,string(512)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.SwUpgrade.Stage,Stage,升级阶段,R,unsignedInt[1:5]
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.SwUpgrade.Status,Status,状态,R,unsignedInt[1:3]
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.ULCRCSum,ULCRCSum,扩展单元上行误码率,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,扩展型皮站-扩展单元（EU）参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.UserLabel,UserLabel,用户友好名,RW,string
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.FirstUseDate,FirstUseDate,首次使用日期,R,dateTime
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.HardwareVersion,HardwareVersion,硬件版本,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.Manufacturer,Manufacturer,制造商,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.ManufacturerOUI,ManufacturerOUI,制造商OUI,R,string(6)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.ModelName,ModelName,设备型号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.PackPosition,PackPosition,板卡位置,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.ProvisioningCode,ProvisioningCode,供应商代号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.Reboot,Reboot,重启开关,RW,boolean
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.SerialNumber,SerialNumber,序列号,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.SlotsOccupied,SlotsOccupied,占用槽位,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.SoftwareVersion,SoftwareVersion,软件版本,R,string(64)
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.Status,Status,板卡状态,R,unsignedInt[1:3]
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.SwUpgrade.Stage,Stage,升级阶段,R,unsignedInt[1:5]
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.UpTime,UpTime,运行时间,R,unsignedInt
SR,扩展型一体化皮基站参数,LTE,SR,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.VendorUnitFamilyType,VendorUnitFamilyType,板卡类型,R,string(64)
SH_NR,本地分流规则,NR,SH,DNS分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.DnsRules.Enable,Enable,DNS规则开关,RW,boolean
SH_NR,本地分流规则,NR,SH,DNS分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.DnsRules.RuleList.{i}.DomainIpList.{i}.DomainIp,DomainIp,IP地址,RW,string(40)
SH_NR,本地分流规则,NR,SH,DNS分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.DnsRules.RuleList.{i}.DomainName,DomainName,域名,RW,string(128)
SH_NR,本地分流规则,NR,SH,本地分流规则开关,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.Enable,Enable,本地分流规则总开关,RW,boolean
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.Enable,Enable,IP五元组规则开关,RW,boolean
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.IPversion,Ipversion,IP版本,RW,unsignedInt[1:2]
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.ProtocolType,ProtocolType,传输协议,RW,string
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.SourceIP,SourceIP,源端IP地址,RW,string(15)
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.SourceIPv6,SourceIPv6,源端IPv6地址,RW,string(64)
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.SourceMask,SourceMask,源端子网掩码,RW,string(15)
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.SourcePort,SourcePort,源端端口,RW,string
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.SourcePrefixLength,SourcePrefixLength,源端前缀长度,RW,unsignedInt[1:128]
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.TargetIP,TargetIP,目的端IP地址,RW,string(15)
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.TargetIPv6,TargetIPv6,目的端IPv6地址,RW,string(64)
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.TargetMask,TargetMask,目的端子网掩码,RW,string(15)
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.TargetPort,TargetPort,目的端端口,RW,string
SH_NR,本地分流规则,NR,SH,IP五元组分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.IpRules.RuleList.{i}.TargetPrefixLength,TargetPrefixLength,目的端前缀长度,RW,unsignedInt[1:128]
SH_NR,本地分流规则,NR,SH,NSSAI分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.NssaiRules.Enable,Enable,NSSAI规则开关,RW,boolean
SH_NR,本地分流规则,NR,SH,NSSAI分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.NssaiRules.RuleList.{i}.SNSSAI,SNSSAI,SNSSAI,RW,unsignedInt[0:‭4294967295‬]
SH_NR,本地分流规则,NR,SH,PLMN分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.PlmnRules.Enable,Enable,PLMN规则开关,RW,boolean
SH_NR,本地分流规则,NR,SH,PLMN分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.PlmnRules.RuleList.{i}.PLMNID,PLMNID,小区PLMNID,RW,string(6)
SH_NR,本地分流规则,NR,SH,流量限制分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficRules.RuleList.{i}.CycleFrom,CycleFrom,限制周期启始时间,RW,dateTime
SH_NR,本地分流规则,NR,SH,流量限制分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficRules.RuleList.{i}.CycleTo,CycleTo,限制周期终止时间,RW,dateTime
SH_NR,本地分流规则,NR,SH,流量限制分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficRules.RuleList.{i}.DLRateLimit,DLRateLimit,下行速率,RW,unsignedInt[8:261120]
SH_NR,本地分流规则,NR,SH,流量限制分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficRules.RuleList.{i}.ServerIP,ServerIP,服务器IP,RW,string(64)
SH_NR,本地分流规则,NR,SH,流量限制分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficRules.RuleList.{i}.TrafficLimit,TrafficLimit,流量限制,RW,unsignedInt[0:4294967295]
SH_NR,本地分流规则,NR,SH,流量限制分流规则参数管理,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficRules.RuleList.{i}.ULRateLimit,ULRateLimit,上行速率,RW,unsignedInt[8:261120]
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.Dns.{i}.DomainIpList.{i}.DomainIp,DomainIp,IP地址,R,string(64)
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.Dns.{i}.DomainName,DomainName,域名,R,string(128)
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.Dns.{i}.Throughput,Thoughput,流量,RW,string
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.IP.{i}.IPAddress,IPAddress,IP地址,R,string(64)
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.IP.{i}.Throughput,Thoughput,流量,RW,string
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.Nssai.{i}.SNSSAI,SNSSAI,SNSSAI,R,unsignedInt[0:‭4294967295‬]
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.Nssai.{i}.Throughput,Thoughput,流量,RW,string
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.Plmn.{i}.PLMNID,PLMNID,小区PLMNID,R,string(6)
SH_NR,本地分流规则,NR,SH,分流规则流量统计,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.TrafficStatistics.Plmn.{i}.Throughput,Thoughput,流量,RW,string
SI_NR,基站能力参数管理,NR,SI,NNSF参数管理,Device.Services.FAPService.{i}.Capabilities.NR.NNSFSupported,NNSFSupported,负载均衡参数,RW,boolean
ST_NR,软采规则,NR,ST,软采采集用户配置策略,Device.FAP.SCMgmt.Config.{i}.MaxUEs,MaxUEs,SC采集最大UE数,RW,unsignedInt
ST_NR,软采规则,NR,ST,软采对等网元采集模式,Device.FAP.SCMgmt.Config.{i}.P2PNEMode,P2PNEMode,对等网元采集模式,RW,unsignedInt[0:2]
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCDatePeriod,SCDatePeriod,周期软采起止日期,RW,string
ST_NR,软采规则,NR,ST,软采参数管理,Device.FAP.SCMgmt.Config.{i}.SCEnable,SCEnable,软采功能开关,RW,boolean
ST_NR,软采规则,NR,ST,软采参数管理,Device.FAP.SCMgmt.Config.{i}.SCGID,SCGID,网管编号,R,string
ST_NR,软采规则,NR,ST,软采参数管理,Device.FAP.SCMgmt.Config.{i}.SCIPAddress,SCIPAddress,软采服务器IP地址,RW,string(64)
ST_NR,软采规则,NR,ST,软采参数管理,Device.FAP.SCMgmt.Config.{i}.SCLoginID,SCLoginID,软采链路认证ID,RW,string(256)
ST_NR,软采规则,NR,ST,软采参数管理,Device.FAP.SCMgmt.Config.{i}.SCNCGIList,SCNCGIList,软采开关小区列表,RW,string
ST_NR,软采规则,NR,ST,软采参数管理,Device.FAP.SCMgmt.Config.{i}.SCPassword,SCPassword,密码,RW,string(256)
ST_NR,软采规则,NR,ST,软采参数管理,Device.FAP.SCMgmt.Config.{i}.SCPort,SCPort,软采服务器端口,RW,string
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCSamplingBeginTime,SCSamplingBeginTime,连续软采开始时间,RW,dateTime
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCSamplingEndTime,SCSamplingEndTime,连续软采结束时间,RW,dateTime
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCSamplingTimeType,SCSamplingTimeType,软采采集时间类型,RW,unsignedInt[0:2]
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCTimePeriod1,SCTimePeriod1,周期软采起止时间1,RW,string
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCTimePeriod2,SCTimePeriod2,周期软采起止时间2,RW,string
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCTimePeriod3,SCTimePeriod3,周期软采起止时间3,RW,string
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCTimePeriod4,SCTimePeriod4,周期软采起止时间4,RW,string
ST_NR,软采规则,NR,ST,采集时间配置策略,Device.FAP.SCMgmt.Config.{i}.SCTimePeriod5,SCTimePeriod5,周期软采起止时间5,RW,string
ST_NR,软采规则,NR,ST,Uu-extend参数采集周期,Device.FAP.SCMgmt.Config.{i}.SamplePeriod,SamplePeriod,SC采样周期,RW,unsignedInt
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuAllEnable,UuAllEnable,Uu口软采开启所有信令消息,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuCounterCheckEnable,UuCounterCheckEnable,UuCounterCheck信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuCounterCheckResponseEnable,UuCounterCheckResponseEnable,UuCounterCheckResponse信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuDLInformationTransferEnable,UuDLInformationTransferEnable,UuDLInformationTransfer信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuEnable,UuEnable,Uu口软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendAllEnable,UuExtendAllEnable,Uu-Extend口软采开启所有信令消息,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendCQIEnable,UuExtendCQIEnable,Uu-ExtendCQI信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendDtchPrbAssnDlEnable,UuExtendDtchPrbAssnDlEnable,Uu-ExtendDtchPrbAssnDl信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendDtchPrbAssnUlEnable,UuExtendDtchPrbAssnUlEnable,Uu-ExtendDtchPrbAssnUl信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendDtchPrbTotDlEnable,UuExtendDtchPrbTotDlEnable,Uu-ExtendDtchPrbTotDl信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendDtchPrbTotUlEnable,UuExtendDtchPrbTotUlEnable,Uu-ExtendDtchPrbTotUl信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendEnable,UuExtendEnable,Uu-Extend口软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendPHREnable,UuExtendPHREnable,Uu-ExtendPHR信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendTAEnable,UuExtendTAEnable,Uu-ExtendTA信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendULSINREnable,UuExtendULSINREnable,Uu-ExtendULSINR信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu-extend口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuExtendgNBReceivedInterfereEnable,UuExtendgNBReceivedInterfereEnable,Uu-ExtendgNBReceivedInterfere信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuLocationMeasurementIndicationEnable,UuLocationMeasurementIndicationEnable,UuLocationMeasurementIndication信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuMeasurementReportEnable,UuMeasurementReportEnable,UuMeasurementReport信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuMobilityFromNRCommandEnable,UuMobilityFromNRCommandEnable,UuMobilityFromNRCommand 信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuRRCReconfigurationCompleteEnable,UuRRCReconfigurationCompleteEnable,UuRRCReconfiguration Complete信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuRRCReconfigurationEnable,UuRRCReconfigurationEnable,UuRRCReconfiguration信令软采开关,RW,boolean
ST_NR,软采规则,NR,ST,Uu口采集配置策略,Device.FAP.SCMgmt.Config.{i}.UuRRCReestablishmentCompleteEnable,UuRRCReestablishmentCompleteEnable,UuRRCReestablishmentComplete信令软采开关,RW,boolean
