model_code,source_file,source_sheet,source_row,entry_type,category,path,path_root,leaf_name,is_multi_instance,param_name,name_zh,importance,northbound_index,northbound_mapping,access,data_type,value_range,default_value,description,source,remark,revision_note,revision_time
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,104,parameter,寻呼参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PCCHConfig.Ns,Device,Ns,Y,Ns,PF中PO个数,A,BF,ns,RW,string(64),,,"指示PF中寻呼时机PO的个数。Enum{four,two,one}",3GPP TS38.331,,,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,102,parameter,寻呼参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.PCCHConfig.PagingFrameOffset,Device,PagingFrameOffset,Y,PagingFrameOffset,寻呼偏置,A,BF,nAndPagingFrameOffset,RW,unsignedInt[0:15],,,"该参数用于表示寻呼周期内寻呼帧的个数。
nAndPagingFrameOffset
取值范围 structure {
n（寻呼周期内PF个数）:=enum{oneT, halfT,quarterT, oneEighthT,oneSixteenthT}，
    PagingFrameOffset(寻呼偏置)  :=INTERGER
}；   nAndPagingFrameOffset取值为oneT，则PagingFrameOffset 为NULL。
Used to derive the number of total paging frames in T (corresponding to parameter N in TS 38.304 [20]) and paging frame offset (corresponding to parameter PF_offset in TS 38.304 [20]). 详见3GPP 38.331 section 6.3.2",3GPP TS38.331,,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,37,parameter,小区与RU映射,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RouteIndexList,Device,RouteIndexList,Y,RouteIndexList,路由指示列表,A,,,RW,string(512),,,小区关联的RU列表，使用SR页RU的RouteIndex标识，RouteIndex为EU时，表示该EU下连接的RU都关联到该小区；RouteIndex为RU时，表示指定的RU关联到该小区，多个RouteIndex用逗号隔开,,,V2.2 增加小区级RouteIndexList，便于网管计算RU/RRU北向资管归属小区信息,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,38,parameter,小区与RU映射,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RuList,Device,RuList,Y,RuList,RU列表,A,,,RW,string(512),,,小区关联的RU列表，使用SR页RU的SerialNumber标识，多个RU用逗号隔开,,,V2.2 增加小区级RuList，便于网管计算RU/RRU北向资管归属小区信息,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,52,parameter,小区与RU映射,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RouteIndexList,Device,RouteIndexList,Y,RouteIndexList,路由指示列表,A,,,RW,string(512),,,小区关联的RU列表，使用SA页RU的RouteIndex标识，RouteIndex为EU时，表示该EU下连接的RU都关联到该小区；RouteIndex为RU时，表示指定的RU关联到该小区，多个RouteIndex用逗号隔开,,,,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,53,parameter,小区与RU映射,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RuList,Device,RuList,Y,RuList,RU列表,A,,,RW,string(512),,,小区关联的RU列表，使用SA页RU的SerialNumber标识，多个RU用逗号隔开,,,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,37,parameter,小区与RU映射,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RouteIndexList,InternetGatewayDevice,RouteIndexList,Y,RouteIndexList,路由指示列表,A,,,RW,string(512),,,小区关联的RU列表，使用SR页RU的RouteIndex标识，RouteIndex为EU时，表示该EU下连接的RU都关联到该小区；RouteIndex为RU时，表示指定的RU关联到该小区，多个RouteIndex用逗号隔开,,,V2.2 增加小区级RouteIndexList，便于网管计算RU/RRU北向资管归属小区信息,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,38,parameter,小区与RU映射,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RuList,InternetGatewayDevice,RuList,Y,RuList,RU列表,A,,,RW,string(512),,,小区关联的RU列表，使用SR页RU的SerialNumber标识，多个RU用逗号隔开,,,V2.2 增加小区级RuList，便于网管计算RU/RRU北向资管归属小区信息,
CMCC_LTE_V2.1,LTE V2.1.xlsx,SF,45,parameter,小区参数管理,Device.Services.FAPService.{i}.Capabilities.MaxTxPower,Device,MaxTxPower,Y,MaxTxPower,最大发射功率,A,,MaximumTransmissionPower,R,unsignedInt,,,最大发射功率,NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,49,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.Capabilities.MaxTxPower,Device,MaxTxPower,Y,MaxTxPower,最大发射功率,A,,MaximumTransmissionPower,R,unsignedInt,,,最大发射功率,NRM数据配置要求,V2.1修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,42,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.DLBandwidth,Device,DLBandwidth,Y,DLBandwidth,下行带宽,A,,BandWidth,RW,string(32),,,下行带宽,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,40,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.EARFCNDL,Device,EARFCNDL,Y,EARFCNDL,下行EARFCN,A,AJ、AG,Earfcn,RW,string(128),,,下行EARFCN,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,47,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.EARFCNUL,Device,EARFCNUL,Y,EARFCNUL,上行EARFCN,A,,,RW,string(128),,,上行或双向E-UTRA载频,TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,48,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.FreqBandIndicator,Device,FreqBandIndicator,Y,FreqBandIndicator,频带指示,A,,BandIndicator,RW,int[1:40],,,频带指示,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,46,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.PBCHPowerOffset,Device,PBCHPowerOffset,Y,PBCHPowerOffset,PBCH功率偏置,A,,,RW,string(512),,,物理广播信道相对ReferenceSignalPower的功率偏置,TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,44,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.PSCHPowerOffset,Device,PSCHPowerOffset,Y,PSCHPowerOffset,PSCH功率偏置,A,,,RW,string(512),,,主同步信道相对ReferenceSignalPower的功率偏置,TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,41,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.PhyCellID,Device,PhyCellID,Y,PhyCellID,PCI,A,,Pci,RW,string(512),,,PCI,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型，修改参数名大小写，保持和TR196一致,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,50,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.ReferenceSignalPower,Device,ReferenceSignalPower,Y,ReferenceSignalPower,参考信号功率,A,,ReferenceSignalPower,RW,string(512),,,小区参考信号功率,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,45,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.SSCHPowerOffset,Device,SSCHPowerOffset,Y,SSCHPowerOffset,SSCH功率偏置,A,,,RW,string(512),,,"辅同步信道相对ReferenceSignalPower
的功率偏置",TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,43,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.ULBandwidth,Device,ULBandwidth,Y,ULBandwidth,上行带宽,A,,,RW,string(32),,,上行带宽,TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,39,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.UserLabel,Device,UserLabel,Y,UserLabel,用户友好名,A,AJ,UserLabel,RW,string,,,字段必须与OMC系统内配置资源名称保持一致。且要求UserLabel与告警、性能数据中同一资源对象使用的网元用户友好名保持一致，即用户有好名在OMC内部以及北向接口交互过程中全局唯一。OMC系统内配置资源命名建议参考《中国移动网络资源命名规范-无线分册》，基站命名要求。,技术规范_NanoCell eNB网元统计数据需求规范-NRM(V2.9.0),,,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,11,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.DLBandwidth,Device,DLBandwidth,Y,DLBandwidth,下行带宽,A,,,RW,"unsignedInt[5,10,15,20,25,30,40,50,60,80,90,100,200,400]",,,"下行带宽
单位为兆赫兹(MHz)",TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,18,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.Dl256QAMSwitch,Device,Dl256QAMSwitch,Y,Dl256QAMSwitch,DL 256QAM开关,A,BF,Dl256QAMSwitch,RW,string(64),,,"取值范围：ENUMERATED {ON,OFF,Adaptive}，ON表示下行锁定到256QAM，OFF表示不使用256QAM调制方式，Adaptive表示根据实际动态调整调制方式。",TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,,,20240207-新增
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,22,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.DuplexMode,Device,DuplexMode,Y,DuplexMode,双工模式,A,BF,DuplexMode,R,string(8),,,"该参数表示小区的双工模式。取值FDD表示当前小区双工模式为FDD模式，取值TDD表示当前小区双工模式为TDD模式。
取值范围：ENUMERATED {TDD,FDD}。",TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,,,20240207-新增
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,15,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.FreqBandIndicator,Device,FreqBandIndicator,Y,FreqBandIndicator,频带指示,A,,,RW,unsignedInt[1:1024],,,频带指示,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,"修正参数类型，
建议按38.331中的定义：
FreqBandIndicatorNR：INTEGER (1..1024)",,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,20,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.MaxDlMimoLayerNum,Device,MaxDlMimoLayerNum,Y,MaxDlMimoLayerNum,小区支持的下行最大流数,A,BF,MaxDlMimoLayerNum,R,unsignedInt[2，4，8],,,取值范围:{2，4，8},TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,,,20240207-新增
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,21,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.MaxUlMimoLayerNum,Device,MaxUlMimoLayerNum,Y,MaxUlMimoLayerNum,小区支持的上行最大流数,A,BF,MaxUlMimoLayerNum,R,unsignedInt[1，2，4],,,取值范围:{1，2，4},TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,,,20240207-新增
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,9,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.NRARFCNDL,Device,NRARFCNDL,Y,NRARFCNDL,下行NRARFCN,A,,,RW,"unsignedInt[499200:537996,620000:680000,693334:733332]",,,下行NRARFCN,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,20221118-修订
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,14,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.NRARFCNUL,Device,NRARFCNUL,Y,NRARFCNUL,上行NRARFCN,A,,,RW,unsignedInt[0:3279165],,,上行NRARFCN,TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,13,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.PSCHPowerOffset,Device,PSCHPowerOffset,Y,PSCHPowerOffset,PSCH功率偏置,A,,,RW,string(512),,,"主同步信道相对SS/PBCH block 的功率偏置,取值范围{db0, db3}",TR系列规范(TR098/TR181/TR196),,,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,10,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.PhyCellID,Device,PhyCellID,Y,PhyCellID,PCI,A,AM,nRPCI,RW,unsignedInt[0:1007],,,PCI,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型，修改参数名大小写，保持和TR196一致,,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,17,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.SsPBCHBlockPower,Device,SsPBCHBlockPower,Y,SsPBCHBlockPower,SSB Block功率值,A,BF,ssPBCHBlockPower,RW,int[-60:50],,,SSB Block功率值,,"修正参数类型
5G基于SSB定义基准功率",,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,16,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.SsbFrequency,Device,SsbFrequency,Y,SsbFrequency,SSB频点号,A,,,RW,unsignedInt[0:3279165],,,小区载频的SSB ARFCN,3GPP TS38.331,,,20221118-修订
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,12,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.ULBandwidth,Device,ULBandwidth,Y,ULBandwidth,上行带宽,A,,,RW,"unsignedInt[5,10,15,20,25,30,40,50,60,80,90,100,200,400]",,,"上行带宽
单位为兆赫兹(MHz)",TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,19,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.Ul256QAMSwitch,Device,Ul256QAMSwitch,Y,Ul256QAMSwitch,UL 256QAM开关,A,BF,Ul256QAMSwitch,RW,string(64),,,"取值范围：ENUMERATED {ON,OFF,Adaptive}，ON表示上行锁定到256QAM，OFF表示不使用256QAM调制方式，Adaptive表示根据实际动态调整调制方式。",TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,,,20240207-新增
CMCC_5G_EXT_PICO_V1.9.4,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,8,parameter,小区参数管理,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.gNBDUId,Device,gNBDUId,Y,gNBDUId,gNodeB DU编号,A,AL,gNB-DUId,R,unsignedLong[0:‭68719476735‬],,,在gNB内可用唯一标识DU;参见3GPP TS 38.401 6.2.2节和 3GPP TS 38.473 9.3.1.9节,NRM数据配置要求,5G SA gNB网元统计数据需求规范-NRM(V1.4.2),,
CMCC_LTE_V2.1,LTE V2.1.xlsx,SF,45,parameter,小区参数管理,InternetGatewayDevice.Services.FAPService.{i}.Capabilities.MaxTxPower,InternetGatewayDevice,MaxTxPower,Y,MaxTxPower,最大发射功率,A,,MaximumTransmissionPower,R,unsignedInt,,,最大发射功率,NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,42,parameter,小区参数管理,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.DLBandwidth,InternetGatewayDevice,DLBandwidth,Y,DLBandwidth,下行带宽,A,,BandWidth,RW,string(32),,,下行带宽,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,40,parameter,小区参数管理,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.EARFCNDL,InternetGatewayDevice,EARFCNDL,Y,EARFCNDL,下行EARFCN,A,AJ、AG,Earfcn,RW,string(128),,,下行EARFCN,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,47,parameter,小区参数管理,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.EARFCNUL,InternetGatewayDevice,EARFCNUL,Y,EARFCNUL,上行EARFCN,A,,,RW,string(128),,,上行或双向E-UTRA载频,TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,48,parameter,小区参数管理,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.FreqBandIndicator,InternetGatewayDevice,FreqBandIndicator,Y,FreqBandIndicator,频带指示,A,,BandIndicator,RW,int[1:40],,,频带指示,TR系列规范(TR098/TR181/TR196)/NRM数据配置要求,修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,49,parameter,小区参数管理,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.MaxTxPower,InternetGatewayDevice,MaxTxPower,Y,MaxTxPower,最大发射功率,A,,MaximumTransmissionPower,R,unsignedInt,,,最大发射功率,NRM数据配置要求,V2.1修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,46,parameter,小区参数管理,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.PBCHPowerOffset,InternetGatewayDevice,PBCHPowerOffset,Y,PBCHPowerOffset,PBCH功率偏置,A,,,RW,string(512),,,物理广播信道相对ReferenceSignalPower的功率偏置,TR系列规范(TR098/TR181/TR196),修正参数类型,,
CMCC_TD_LTE_V2.3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,44,parameter,小区参数管理,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.PSCHPowerOffset,InternetGatewayDevice,PSCHPowerOffset,Y,PSCHPowerOffset,PSCH功率偏置,A,,,RW,string(512),,,主同步信道相对ReferenceSignalPower的功率偏置,TR系列规范(TR098/TR181/TR196),修正参数类型,,
