model_code,category,path,path_root,entry_type,name_zh,access,data_type,mml_action,match_method,standard_param_exists,already_in_mml,target_chapter_code,target_chapter_name,target_group_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row
CMCC_TD_LTE_V2.3,异频重选参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.IdleMode.InterFreq.Carrier.{i}.ThreshXLowQR9,InternetGatewayDevice,parameter,异频频点RSRQ低优先级重选门限,RW,unsignedInt[0:31],review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SJ,移动性参数管理,空闲态异频载波,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.IdleMode.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_IDLEMODE_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,310
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.Alias,Device,parameter,别名,RW,string(64),already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,3
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.Enable,Device,parameter,文件周期上传使能开关,RW,boolean,already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,2
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.Password,Device,parameter,文件管理密码,RW,string(256),already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,6
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.PeriodicUploadInterval,Device,parameter,文件周期上传时间间隔,RW,unsignedInt[1:65535],already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,7
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.PeriodicUploadTime,Device,parameter,文件上传时间,RW,dateTime,already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,8
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.URL,Device,parameter,文件管理URL,RW,string(256),already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,4
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.Username,Device,parameter,文件管理用户名,RW,string(256),already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,5
CMCC_TD_LTE_V2.3,性能参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.Alias,InternetGatewayDevice,parameter,别名,RW,string(64),review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,3
CMCC_TD_LTE_V2.3,性能参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.Enable,InternetGatewayDevice,parameter,文件周期上传使能开关,RW,boolean,review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,2
CMCC_TD_LTE_V2.3,性能参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.Password,InternetGatewayDevice,parameter,文件管理密码,RW,string(256),review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,6
CMCC_TD_LTE_V2.3,性能参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.PeriodicUploadInterval,InternetGatewayDevice,parameter,文件周期上传时间间隔,RW,unsignedInt[1:65535],review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,7
CMCC_TD_LTE_V2.3,性能参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.PeriodicUploadTime,InternetGatewayDevice,parameter,文件上传时间,RW,dateTime,review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,8
CMCC_TD_LTE_V2.3,性能参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.URL,InternetGatewayDevice,parameter,文件管理URL,RW,string(256),review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,4
CMCC_TD_LTE_V2.3,性能参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.Username,InternetGatewayDevice,parameter,文件管理用户名,RW,string(256),review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,5
CMCC_5G_EXT_PICO_V1.9.4,性能补采参数管理,Device.FAP.PerfMgmt.Config.{i}.ReplenishEnable,Device,parameter,补采开关,RW,boolean,already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,9
CMCC_5G_EXT_PICO_V1.9.4,性能补采参数管理,Device.FAP.PerfMgmt.Config.{i}.ReplenishEndTime,Device,parameter,补采结束时间,RW,dateTime,already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,11
CMCC_5G_EXT_PICO_V1.9.4,性能补采参数管理,Device.FAP.PerfMgmt.Config.{i}.ReplenishStartTime,Device,parameter,补采开始时间,RW,dateTime,already_in_mml,parent_exact,yes,yes,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,10
CMCC_TD_LTE_V2.3,性能补采参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.ReplenishEnable,InternetGatewayDevice,parameter,补采开关,RW,boolean,review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,9
CMCC_TD_LTE_V2.3,性能补采参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.ReplenishEndTime,InternetGatewayDevice,parameter,补采结束时间,RW,dateTime,review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,11
CMCC_TD_LTE_V2.3,性能补采参数管理,InternetGatewayDevice.FAP.PerfMgmt.Config.{i}.ReplenishStartTime,InternetGatewayDevice,parameter,补采开始时间,RW,dateTime,review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SQ,10
CMCC_LTE_V2.1,扩展型一体化皮站-主单元（MU）参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.RUHOControlEnable,Device,parameter,基于远端单元的切换控制使能开关,RW,boolean,create_new_command_group,,yes,no,SR,扩展型一体化皮基站参数,扩展型一体化皮站-主单元（MU）参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE,LST FAPCONTROL_LTE;MOD FAPCONTROL_LTE,LTE V2.1.xlsx,SR,3
CMCC_LTE_V2.1,扩展型一体化皮站-主单元（MU）参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.SourcedSignalEnable,Device,parameter,信源使能开关,RW,boolean,create_new_command_group,,yes,no,SR,扩展型一体化皮基站参数,扩展型一体化皮站-主单元（MU）参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE,LST FAPCONTROL_LTE;MOD FAPCONTROL_LTE,LTE V2.1.xlsx,SR,2
CMCC_LTE_V2.1,扩展型一体化皮站-主单元（MU）参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.RUHOControlEnable,InternetGatewayDevice,parameter,基于远端单元的切换控制使能开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SR,扩展型一体化皮基站参数,扩展型一体化皮站-主单元（MU）参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE,LST FAPCONTROL_LTE;MOD FAPCONTROL_LTE,LTE V2.1.xlsx,SR,3
CMCC_LTE_V2.1,扩展型一体化皮站-主单元（MU）参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.SourcedSignalEnable,InternetGatewayDevice,parameter,信源使能开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SR,扩展型一体化皮基站参数,扩展型一体化皮站-主单元（MU）参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE,LST FAPCONTROL_LTE;MOD FAPCONTROL_LTE,LTE V2.1.xlsx,SR,2
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.DLCRCSum,Device,parameter,扩展单元下行误码率,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,11
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.HardwareVersion,Device,parameter,硬件版本,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,7
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.ModelName,Device,parameter,设备型号,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,5
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.Reboot,Device,parameter,重启开关,RW,boolean,create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU;MOD EU,LTE V2.1.xlsx,SR,10
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.RouteIndex,Device,parameter,扩展单元路由指示,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,4
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SerialNumber,Device,parameter,序列号,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,6
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SoftwareVersion,Device,parameter,软件版本,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,8
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.Status,Device,parameter,状态,R,unsignedInt[1:4],create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,9
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SwUpgrade.FailureCause,Device,parameter,升级失败原因,R,string(512),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_EU_SWUPGRADE,LST EU_SW_UPGRADE,LTE V2.1.xlsx,SR,15
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SwUpgrade.Stage,Device,parameter,升级阶段,R,unsignedInt[1:5],create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_EU_SWUPGRADE,LST EU_SW_UPGRADE,LTE V2.1.xlsx,SR,13
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SwUpgrade.Status,Device,parameter,状态,R,unsignedInt[1:3],create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_EU_SWUPGRADE,LST EU_SW_UPGRADE,LTE V2.1.xlsx,SR,14
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.ULCRCSum,Device,parameter,扩展单元上行误码率,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,12
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.DLCRCSum,InternetGatewayDevice,parameter,扩展单元下行误码率,R,string(64),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,11
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.HardwareVersion,InternetGatewayDevice,parameter,硬件版本,R,string(64),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,7
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.ModelName,InternetGatewayDevice,parameter,设备型号,R,string(64),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,5
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.Reboot,InternetGatewayDevice,parameter,重启开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU;MOD EU,LTE V2.1.xlsx,SR,10
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.RouteIndex,InternetGatewayDevice,parameter,扩展单元路由指示,R,string(64),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,4
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.SerialNumber,InternetGatewayDevice,parameter,序列号,R,string(64),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,6
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.SoftwareVersion,InternetGatewayDevice,parameter,软件版本,R,string(64),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,8
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.Status,InternetGatewayDevice,parameter,状态,R,unsignedInt[1:4],create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,9
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.SwUpgrade.FailureCause,InternetGatewayDevice,parameter,升级失败原因,R,string(512),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_EU_SWUPGRADE,LST EU_SW_UPGRADE,LTE V2.1.xlsx,SR,15
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.SwUpgrade.Stage,InternetGatewayDevice,parameter,升级阶段,R,unsignedInt[1:5],create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_EU_SWUPGRADE,LST EU_SW_UPGRADE,LTE V2.1.xlsx,SR,13
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.SwUpgrade.Status,InternetGatewayDevice,parameter,状态,R,unsignedInt[1:3],create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_EU_SWUPGRADE,LST EU_SW_UPGRADE,LTE V2.1.xlsx,SR,14
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.ULCRCSum,InternetGatewayDevice,parameter,扩展单元上行误码率,R,string(64),create_new_command_group+insert_standard_param,,no,no,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,InternetGatewayDevice.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,12
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.DLCRCSum,Device,parameter,远端单元下行误码率,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,25
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.Distance,Device,parameter,拉远距离,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,24
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.HardwareVersion,Device,parameter,硬件版本,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,18
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.LTECell.{i}.ECI,Device,parameter,可切换小区ECI,RW,unsignedInt[0:268435455],create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.LTECell.{i}.,DEVICE_DEVICEINFO_EU_RU_LTECELL,LST LTECELL;MOD LTECELL,LTE V2.1.xlsx,SR,27
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.MaxTxPower,Device,parameter,最大发射功率,RW,unsignedInt,create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU;MOD RU,LTE V2.1.xlsx,SR,22
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.ModelName,Device,parameter,设备型号,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,16
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.RFTxStatus,Device,parameter,射频状态,RW,boolean,create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU;MOD RU,LTE V2.1.xlsx,SR,23
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.Reboot,Device,parameter,重启开关,RW,boolean,create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU;MOD RU,LTE V2.1.xlsx,SR,21
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.SerialNumber,Device,parameter,序列号,R,string(64),create_new_command_group,,yes,no,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,17
