model_code,category,path,path_root,entry_type,name_zh,doc_access,doc_data_type,standard_param_id,std_entry_type,std_access,std_data_type,std_description,mml_action,already_in_mml,current_mml_commands,match_method,target_chapter_code,target_chapter_name,target_node_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row
CMCC_TD_LTE_V2.3,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.PLMNID,Device,parameter,邻区PLMN ID,RW,string(6),9106fd38-4fdc-44de-9c36-be4cf6291542,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST LTE_CELL;MOD LTE_CELL,parent_exact,SI,邻区参数管理,LTE 同系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_LTECELL,LST LTECELL;MOD LTECELL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,14
CMCC_TD_LTE_V2.3,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.PhyCellID,Device,parameter,邻区PCI,RW,unsignedInt[0:503],bb044f20-7f94-4573-be63-ebbc7a5d6205,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST LTE_CELL;MOD LTE_CELL,parent_exact,SI,邻区参数管理,LTE 同系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_LTECELL,LST LTECELL;MOD LTECELL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,17
CMCC_TD_LTE_V2.3,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.QOffset,Device,parameter,小区特定偏移量,RW,"int[-24:-8, -6:6, 8:24]",289a5209-1497-4ab6-a88b-d7d8cdc6c50c,parameter,READ_WRITE,INT,,already_in_mml,yes,LST LTE_CELL;MOD LTE_CELL,parent_exact,SI,邻区参数管理,LTE 同系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_LTECELL,LST LTECELL;MOD LTECELL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,18
CMCC_TD_LTE_V2.3,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.RSTxPower,Device,parameter,参考信号发射功率,RW,int[-60:50],f6256e3a-8c65-42c4-b46c-7173be5a2742,parameter,READ_WRITE,INT,,already_in_mml,yes,LST LTE_CELL;MOD LTE_CELL,parent_exact,SI,邻区参数管理,LTE 同系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_LTECELL,LST LTECELL;MOD LTECELL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,20
CMCC_TD_LTE_V2.3,LTE邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.TAC,Device,parameter,邻区TAC,RW,unsignedInt[0:65535],3a650065-2f1c-4d5d-b7cf-408c1f178976,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST LTE_CELL;MOD LTE_CELL,parent_exact,SI,邻区参数管理,LTE 同系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_LTECELL,LST LTECELL;MOD LTECELL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,22
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.CID,Device,parameter,CID,RW,unsignedInt[0:65535],8420714c-09e2-4ff6-9540-9d4c5ef49f68,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,26
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.LAC,Device,parameter,LAC,RW,unsignedInt[0:65535],79d345e2-275e-404d-9d7d-70ade6782bfd,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,27
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.PCPICHScramblingCode,Device,parameter,Primary CPICH扰码,RW,unsignedInt[0:511],828a8a11-271c-462a-8519-d61b88b68331,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,32
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.PCPICHTxPower,Device,parameter,Primary CPICH发射功率,RW,int[-100:500],0becf0c1-c8c5-4438-9c5b-0805fc7d00c1,parameter,READ_WRITE,INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,33
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.PLMNID,Device,parameter,PLMN ID,RW,string(6),a75a389f-47c4-4e37-a389-333953b8f9d4,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,24
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.RAC,Device,parameter,RAC,RW,unsignedInt[0:255],4d1d3565-54a5-4394-b85e-7304a7b52749,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,28
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.RNCID,Device,parameter,RNC ID,RW,unsignedInt[0:65535],ea797cba-29e8-4f9e-9221-c79856979137,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,25
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.UARFCNDL,Device,parameter,下行UARFCN,RW,unsignedInt[0:16383],ee2aa405-98d0-4dd3-8201-135d7b796242,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,31
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.UARFCNUL,Device,parameter,上行UARFCN,RW,unsignedInt[0:16383],c5a1de68-ce5b-4143-bb60-d3f20d1c4d9a,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,30
CMCC_TD_LTE_V2.3,TD邻区参数管理,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.URA,Device,parameter,URA,RW,unsignedInt[0:65535],abf376c8-9307-422a-9cc4-8d31467ae5c4,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST INTER_RAT_CELL_UMTS;MOD INTER_RAT_CELL_UMTS,parent_exact,SI,邻区参数管理,UMTS 异系统邻区,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_INTERRATCELL_UMTS,LST INTER_RATCELL_UMTS;MOD INTER_RATCELL_UMTS,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SI,29
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.A1ThresholdRSRP,Device,parameter,A1事件RSRP门限,RW,unsignedInt[0:97],b571dba7-355d-4808-8f3f-e9d622a7bcdc,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,8
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.A1ThresholdRSRQ,Device,parameter,A1事件RSRQ门限,RW,unsignedInt[0:34],0e655a54-ddcd-4581-b380-1601fa4156a3,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,9
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.Enable,Device,parameter,使能开关,RW,boolean,f892434b-182b-4ad9-bc2b-2d6aa3dc80ec,parameter,READ_WRITE,BOOLEAN,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,7
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.Hysteresis,Device,parameter,迟滞值,RW,unsignedInt[0:30],1d8bc048-cd10-4256-a739-51c7a60017ee,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,10
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.MaxReportCells,Device,parameter,最大上报小区数,RW,unsignedInt[1:8],be1a9c3f-1256-4a9d-af7e-f360ef66afb0,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,11
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.MeasurePurpose,Device,parameter,测量目的,R,unsignedInt[1:100],67db5caa-53a5-487c-b047-4fa16d3d8685,parameter,READ_ONLY,U_INT,,already_in_mml,yes,LST A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,12
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.ReportAmount,Device,parameter,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]",8bfb7e5b-842b-4a09-a37f-fff7da0292e6,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,13
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.ReportInterval,Device,parameter,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]",4bde101d-4442-4ea5-91e6-28bd29e57895,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,14
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.ReportQuantity,Device,parameter,上报量,RW,string,67c7a5c2-0cb4-43f5-abaa-ce9f63131e7b,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,15
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.TimeToTrigger,Device,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",0522e90b-276a-422a-b54f-8f476907fff5,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,16
CMCC_TD_LTE_V2.3,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.TriggerQuantity,Device,parameter,触发量,RW,string,c4ca537a-9ddd-4f58-9938-8e10553a6eb0,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,17
CMCC_TD_LTE_V2.3,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.A2ThresholdRSRP,Device,parameter,A2事件RSRP门限,RW,unsignedInt[0:97],a5f66ea2-f791-459c-a331-f9620176f941,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A2 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A2MEASURECTRL,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,52
CMCC_TD_LTE_V2.3,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.A2ThresholdRSRQ,Device,parameter,A2事件RSRQ门限,RW,unsignedInt[0:34],e0085587-5387-43d4-840c-55e5a95a86d6,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A2 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A2MEASURECTRL,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,53
CMCC_TD_LTE_V2.3,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.Enable,Device,parameter,使能开关,RW,boolean,851255e2-f658-4d84-b8c2-fcbd9807874e,parameter,READ_WRITE,BOOLEAN,,already_in_mml,yes,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A2 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A2MEASURECTRL,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,51
CMCC_TD_LTE_V2.3,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.Hysteresis,Device,parameter,迟滞值,RW,unsignedInt[0:30],2921ec0a-4f6d-46cb-99c2-ef78f444281a,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A2 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A2MEASURECTRL,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,54
CMCC_TD_LTE_V2.3,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.MaxReportCells,Device,parameter,最大上报小区数,RW,unsignedInt[1:8],23193f5b-f23e-429b-acd7-bfc8d3e95b17,parameter,READ_WRITE,U_INT,,already_in_mml,yes,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,parent_exact,SJ,移动性参数管理,A2 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A2MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A2MEASURECTRL,LST A2_MEASURE_CTRL;MOD A2_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,55
