model_code,category,path,entry_type,name_zh,access,data_type,mml_action,match_method,standard_param_exists,already_in_mml,target_chapter_code,target_chapter_name,target_group_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row,remark
CMCC_TD_LTE_V2.3,接入网关参数管理,Device.Services.FAPControl.LTE.Gateway.AGServerIp2,parameter,接入网关2,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SF,小区服务参数管理（总体）,安全接入网关,Device.Services.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,17,
CMCC_TD_LTE_V2.3,接入网关参数管理,Device.Services.FAPControl.LTE.Gateway.AGServerIp3,parameter,接入网关3,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SF,小区服务参数管理（总体）,安全接入网关,Device.Services.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,18,
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort1,parameter,接入网关端口1,RW,string(64),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,19,
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort2,parameter,接入网关端口2,RW,string(64),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,20,
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort3,parameter,接入网关端口3,RW,string(64),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,21,
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerEnable,parameter,HeGW方式接入,RW,boolean,add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,15,
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerIp1,parameter,接入网关1,RW,string(64),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,16,
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerIp2,parameter,接入网关2,RW,string(64),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,17,
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerIp3,parameter,接入网关3,RW,string(64),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,18,
CMCC_TD_LTE_V2.3,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.AGPort1,parameter,接入网关端口1,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,19,
CMCC_TD_LTE_V2.3,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.AGPort2,parameter,接入网关端口2,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,20,
CMCC_TD_LTE_V2.3,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.AGPort3,parameter,接入网关端口3,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,21,
CMCC_TD_LTE_V2.3,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.AGServerEnable,parameter,HeGW方式接入,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,15,
CMCC_TD_LTE_V2.3,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.AGServerIp1,parameter,接入网关1,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,16,
CMCC_TD_LTE_V2.3,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.AGServerIp2,parameter,接入网关2,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,17,
CMCC_TD_LTE_V2.3,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.AGServerIp3,parameter,接入网关3,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,18,
CMCC_LTE_V2.1,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort1,parameter,接入网关端口1,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY;ADD GATEWAY;RMV GATEWAY,LTE V2.1.xlsx,SF,19,
CMCC_LTE_V2.1,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort2,parameter,接入网关端口2,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY;ADD GATEWAY;RMV GATEWAY,LTE V2.1.xlsx,SF,20,
CMCC_LTE_V2.1,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort3,parameter,接入网关端口3,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY;ADD GATEWAY;RMV GATEWAY,LTE V2.1.xlsx,SF,21,
CMCC_LTE_V2.1,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerEnable,parameter,HeGW方式接入,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY;ADD GATEWAY;RMV GATEWAY,LTE V2.1.xlsx,SF,15,
CMCC_LTE_V2.1,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerIp1,parameter,接入网关1,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY;ADD GATEWAY;RMV GATEWAY,LTE V2.1.xlsx,SF,16,
CMCC_LTE_V2.1,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerIp2,parameter,接入网关2,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY;ADD GATEWAY;RMV GATEWAY,LTE V2.1.xlsx,SF,17,
CMCC_LTE_V2.1,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerIp3,parameter,接入网关3,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,接入网关参数管理,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.LTE.Gateway.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY;ADD GATEWAY;RMV GATEWAY,LTE V2.1.xlsx,SF,18,
CMCC_5G_EXT_PICO_V1.9.4,日志参数管理,Device.LogMgmt.LogLevel,parameter,日志重要等级,RW,string(64),add_to_existing_command+insert_standard_param,object_prefix,no,no,SE,日志参数管理,日志管理配置,Device.LogMgmt.,DEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SE,7,
CMCC_5G_EXT_PICO_V1.9.4,日志参数管理,Device.LogMgmt.Password,parameter,日志管理密码,RW,string(256),already_in_mml,seed_exact_path,yes,yes,SE,日志参数管理,日志管理配置,Device.LogMgmt.,DEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SE,5,
CMCC_5G_EXT_PICO_V1.9.4,日志参数管理,Device.LogMgmt.PeriodicUploadEnable,parameter,日志周期上传使能开关,RW,boolean,already_in_mml,seed_exact_path,yes,yes,SE,日志参数管理,日志管理配置,Device.LogMgmt.,DEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SE,2,
CMCC_5G_EXT_PICO_V1.9.4,日志参数管理,Device.LogMgmt.PeriodicUploadInterval,parameter,日志周期上传时间间隔,RW,unsignedInt[1:65535],already_in_mml,seed_exact_path,yes,yes,SE,日志参数管理,日志管理配置,Device.LogMgmt.,DEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SE,6,
CMCC_5G_EXT_PICO_V1.9.4,日志参数管理,Device.LogMgmt.URL,parameter,日志上传URL,RW,string(256),already_in_mml,seed_exact_path,yes,yes,SE,日志参数管理,日志管理配置,Device.LogMgmt.,DEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SE,3,
CMCC_5G_EXT_PICO_V1.9.4,日志参数管理,Device.LogMgmt.Username,parameter,日志管理用户名,RW,string(256),already_in_mml,seed_exact_path,yes,yes,SE,日志参数管理,日志管理配置,Device.LogMgmt.,DEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SE,4,
CMCC_TD_LTE_V2.3,日志参数管理,InternetGatewayDevice.LogMgmt.Password,parameter,日志管理密码,RW,string(256),create_new_command_group+insert_standard_param,,no,no,,,日志参数管理,InternetGatewayDevice.LogMgmt.,INTERNETGATEWAYDEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SE,5,
CMCC_TD_LTE_V2.3,日志参数管理,InternetGatewayDevice.LogMgmt.PeriodicUploadEnable,parameter,日志周期上传使能开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,日志参数管理,InternetGatewayDevice.LogMgmt.,INTERNETGATEWAYDEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SE,2,
CMCC_TD_LTE_V2.3,日志参数管理,InternetGatewayDevice.LogMgmt.PeriodicUploadInterval,parameter,日志周期上传时间间隔,RW,unsignedInt[1:],create_new_command_group+insert_standard_param,,no,no,,,日志参数管理,InternetGatewayDevice.LogMgmt.,INTERNETGATEWAYDEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SE,6,
CMCC_TD_LTE_V2.3,日志参数管理,InternetGatewayDevice.LogMgmt.URL,parameter,日志上传URL,RW,string(256),create_new_command_group+insert_standard_param,,no,no,,,日志参数管理,InternetGatewayDevice.LogMgmt.,INTERNETGATEWAYDEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SE,3,
CMCC_TD_LTE_V2.3,日志参数管理,InternetGatewayDevice.LogMgmt.Username,parameter,日志管理用户名,RW,string(256),create_new_command_group+insert_standard_param,,no,no,,,日志参数管理,InternetGatewayDevice.LogMgmt.,INTERNETGATEWAYDEVICE_LOGMGMT,LST LOG_MGMT;MOD LOG_MGMT,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SE,4,
CMCC_5G_EXT_PICO_V1.9.4,时间服务器参数管理,Device.Time.CurrentLocalTime,parameter,本地时间,R,dateTime,already_in_mml,seed_exact_path,yes,yes,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SP,8,参考TR系列规范(TR181/TR098)规范修改为只读
CMCC_5G_EXT_PICO_V1.9.4,时间服务器参数管理,Device.Time.Enable,parameter,NTP使能开关,RW,boolean,already_in_mml,seed_exact_path,yes,yes,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME;MOD TIME,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SP,2,
CMCC_TD_LTE_V2.3,时间服务器参数管理,Device.Time.LocalTimeZone,parameter,本地时区,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME;MOD TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,9,
CMCC_5G_EXT_PICO_V1.9.4,时间服务器参数管理,Device.Time.LocalTimeZoneName,parameter,本地时区,RW,string(64),add_to_existing_command,object_prefix,yes,no,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME;MOD TIME,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SP,9,参照官网数据模型（TR098）的定义实现，使用IEEE 1003.1(POSIX）格式的时区字符串。
CMCC_5G_EXT_PICO_V1.9.4,时间服务器参数管理,Device.Time.NTPServer1,parameter,NTP服务器1,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME;MOD TIME,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SP,3,
CMCC_5G_EXT_PICO_V1.9.4,时间服务器参数管理,Device.Time.NTPServer2,parameter,NTP服务器2,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME;MOD TIME,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SP,4,
CMCC_5G_EXT_PICO_V1.9.4,时间服务器参数管理,Device.Time.NTPServer3,parameter,NTP服务器3,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME;MOD TIME,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SP,5,
CMCC_5G_EXT_PICO_V1.9.4,时间服务器参数管理,Device.Time.NTPServer4,parameter,NTP服务器4,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME;MOD TIME,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SP,6,
CMCC_5G_EXT_PICO_V1.9.4,时间服务器参数管理,Device.Time.NTPServer5,parameter,NTP服务器5,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SN,时间服务器参数管理,时间同步服务器,Device.Time.,DEVICE_TIME,LST TIME;MOD TIME,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SP,7,
CMCC_TD_LTE_V2.3,时间服务器参数管理,InternetGatewayDevice.Time.CurrentLocalTime,parameter,本地时间,R,dateTime,create_new_command_group+insert_standard_param,,no,no,SN,时间服务器参数管理,时间服务器参数管理,InternetGatewayDevice.Time.,INTERNETGATEWAYDEVICE_TIME,LST TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,8,参考TR系列规范(TR181/TR098)规范修改为只读
CMCC_TD_LTE_V2.3,时间服务器参数管理,InternetGatewayDevice.Time.Enable,parameter,NTP使能开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SN,时间服务器参数管理,时间服务器参数管理,InternetGatewayDevice.Time.,INTERNETGATEWAYDEVICE_TIME,LST TIME;MOD TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,2,
CMCC_TD_LTE_V2.3,时间服务器参数管理,InternetGatewayDevice.Time.LocalTimeZone,parameter,本地时区,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SN,时间服务器参数管理,时间服务器参数管理,InternetGatewayDevice.Time.,INTERNETGATEWAYDEVICE_TIME,LST TIME;MOD TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,9,
CMCC_TD_LTE_V2.3,时间服务器参数管理,InternetGatewayDevice.Time.NTPServer1,parameter,NTP服务器1,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SN,时间服务器参数管理,时间服务器参数管理,InternetGatewayDevice.Time.,INTERNETGATEWAYDEVICE_TIME,LST TIME;MOD TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,3,
CMCC_TD_LTE_V2.3,时间服务器参数管理,InternetGatewayDevice.Time.NTPServer2,parameter,NTP服务器2,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SN,时间服务器参数管理,时间服务器参数管理,InternetGatewayDevice.Time.,INTERNETGATEWAYDEVICE_TIME,LST TIME;MOD TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,4,
CMCC_TD_LTE_V2.3,时间服务器参数管理,InternetGatewayDevice.Time.NTPServer3,parameter,NTP服务器3,RW,string(64),create_new_command_group,,yes,no,SN,时间服务器参数管理,时间服务器参数管理,InternetGatewayDevice.Time.,INTERNETGATEWAYDEVICE_TIME,LST TIME;MOD TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,5,
CMCC_TD_LTE_V2.3,时间服务器参数管理,InternetGatewayDevice.Time.NTPServer4,parameter,NTP服务器4,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SN,时间服务器参数管理,时间服务器参数管理,InternetGatewayDevice.Time.,INTERNETGATEWAYDEVICE_TIME,LST TIME;MOD TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,6,
CMCC_TD_LTE_V2.3,时间服务器参数管理,InternetGatewayDevice.Time.NTPServer5,parameter,NTP服务器5,RW,string(64),create_new_command_group,,yes,no,SN,时间服务器参数管理,时间服务器参数管理,InternetGatewayDevice.Time.,INTERNETGATEWAYDEVICE_TIME,LST TIME;MOD TIME,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SN,7,
CMCC_5G_EXT_PICO_V1.9.4,本地分流规则开关,Device.Services.FAPService.{i}.FAPControl.LocalBreakout.Enable,parameter,本地分流规则总开关,RW,boolean,add_to_existing_command+insert_standard_param,object_prefix,no,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SH,2,
CMCC_5G_EXT_PICO_V1.9.4,本地路由配置参数管理,Device.Ethernet.IpRoute.{i}.DstIpNetwork,parameter,目的网段,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SL,WAN口配置参数管理,静态路由表项,Device.Ethernet.IpRoute.{i}.,DEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SO,35,
CMCC_5G_EXT_PICO_V1.9.4,本地路由配置参数管理,Device.Ethernet.IpRoute.{i}.GatewayIpAddress,parameter,网关地址,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SL,WAN口配置参数管理,静态路由表项,Device.Ethernet.IpRoute.{i}.,DEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SO,37,
CMCC_5G_EXT_PICO_V1.9.4,本地路由配置参数管理,Device.Ethernet.IpRoute.{i}.InterfaceName,parameter,端口名称,RW,string,already_in_mml,seed_exact_path,yes,yes,SL,WAN口配置参数管理,静态路由表项,Device.Ethernet.IpRoute.{i}.,DEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SO,38,
CMCC_5G_EXT_PICO_V1.9.4,本地路由配置参数管理,Device.Ethernet.IpRoute.{i}.IpVer,parameter,IP地址版本,RW,unsignedInt[1:2],already_in_mml,seed_exact_path,yes,yes,SL,WAN口配置参数管理,静态路由表项,Device.Ethernet.IpRoute.{i}.,DEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SO,34,
CMCC_5G_EXT_PICO_V1.9.4,本地路由配置参数管理,Device.Ethernet.IpRoute.{i}.PrefixLength,parameter,前缀长度,RW,unsignedInt[0:128],already_in_mml,seed_exact_path,yes,yes,SL,WAN口配置参数管理,静态路由表项,Device.Ethernet.IpRoute.{i}.,DEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SO,36,
CMCC_TD_LTE_V2.3,本地路由配置参数管理,InternetGatewayDevice.Ethernet.IpRoute.{i}.DstIpNetwork,parameter,目的网段,RW,string(64),create_new_command_group+insert_standard_param,,no,no,,,本地路由配置参数管理,InternetGatewayDevice.Ethernet.IpRoute.{i}.,INTERNETGATEWAYDEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE;ADD IP_ROUTE;RMV IP_ROUTE,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SL,35,
CMCC_TD_LTE_V2.3,本地路由配置参数管理,InternetGatewayDevice.Ethernet.IpRoute.{i}.GatewayIpAddress,parameter,网关地址,RW,string(64),create_new_command_group+insert_standard_param,,no,no,,,本地路由配置参数管理,InternetGatewayDevice.Ethernet.IpRoute.{i}.,INTERNETGATEWAYDEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE;ADD IP_ROUTE;RMV IP_ROUTE,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SL,37,
CMCC_TD_LTE_V2.3,本地路由配置参数管理,InternetGatewayDevice.Ethernet.IpRoute.{i}.InterfaceName,parameter,端口名称,RW,string,create_new_command_group+insert_standard_param,,no,no,,,本地路由配置参数管理,InternetGatewayDevice.Ethernet.IpRoute.{i}.,INTERNETGATEWAYDEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE;ADD IP_ROUTE;RMV IP_ROUTE,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SL,38,
CMCC_TD_LTE_V2.3,本地路由配置参数管理,InternetGatewayDevice.Ethernet.IpRoute.{i}.IpVer,parameter,IP地址版本,RW,unsignedInt[1:2],create_new_command_group+insert_standard_param,,no,no,,,本地路由配置参数管理,InternetGatewayDevice.Ethernet.IpRoute.{i}.,INTERNETGATEWAYDEVICE_ETHERNET_IPROUTE,LST IP_ROUTE;MOD IP_ROUTE;ADD IP_ROUTE;RMV IP_ROUTE,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SL,34,
