path,entry_type,access,data_type,old_target_chapter_code,old_target_chapter_name,old_target_node_name,old_target_object_path,old_target_group_code,old_candidate_commands,rematch_decision,rematch_confidence,matched_chapter_code,matched_chapter_name,matched_group_name,matched_object_path,matched_group_code,matched_candidate_commands,match_source_type,match_source_file,match_reason,doc_category,doc_source_file,doc_source_sheet,doc_source_row
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportQuantityCell,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,A5事件测量控制参数,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,212
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.RptQuantityRsIndex,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,A5事件测量控制参数,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,204
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.RsType,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,A5事件测量控制参数,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,215
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.Threshold2TriggerType,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ThresholdTriggerType,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.TimeToTrigger,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,A5事件测量控制参数,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,213
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.UseWhiteCellList,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A5MEASURECTRL,LST A5_MEASURE_CTRL;MOD A5_MEASURE_CTRL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,A5事件测量控制参数,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,214
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.Bitmap,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.BitmapType,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.DeriveSSBIndexFromCell,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.Enable,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.FreqBandIndicatorNR,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.NrofSSBlocksToAverage,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.OffsetToPointA,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.RsrpOffsetCsiRs,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.RsrpOffsetSSB,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.RsrqOffsetCsiRs,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.RsrqOffsetSSB,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SSBFrequency,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SSBlocksConsolidationRsrp,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SSBlocksConsolidationRsrq,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SSBlocksConsolidationSinr,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SinrOffsetCsiRs,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SinrOffsetSSB,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SmtcDuration,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SmtcOffset,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SmtcPeriodicity,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SsbSubcarrierOffset,parameter,READ_WRITE,STRING,SJ,移动性参数管理,{i},Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_INTERFREQ_CARRIER,LST CARRIER;MOD CARRIER,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
